Word,Occurrences,TotalSteps,AverageSteps
genteel,2,18,9.0000
charlemagnes,1,10,10.0000
devil,2,22,11.0000
poised,1,12,12.0000
pilot,1,13,13.0000
gayest,1,1,1.0000
belshams,1,2,2.0000
plainly,10,30,3.0000
maneuver,2,8,4.0000
speaker,2,10,5.0000
highty,1,6,6.0000
juliet,1,7,7.0000
size,2,16,8.0000
pictorial,1,9,9.0000
atom,1,10,10.0000
par,1,11,11.0000
bonnier,1,12,12.0000
forgotten,26,26,1.0000
stays,1,2,2.0000
rapidity,3,9,3.0000
rail,2,8,4.0000
vine,2,10,5.0000
tricky,1,6,6.0000
billiards,2,14,7.0000
herewith,1,8,8.0000
rivulets,1,9,9.0000
elsewhere,3,30,10.0000
breakneck,1,11,11.0000
flecked,1,12,12.0000
pat,7,7,1.0000
feeble,14,28,2.0000
dry,6,18,3.0000
soap,3,12,4.0000
awoke,1,5,5.0000
hunters,1,6,6.0000
annihilated,2,14,7.0000
comfort,73,73,1.0000
rain,16,32,2.0000
health,16,48,3.0000
sorting,4,16,4.0000
saleratus,1,5,5.0000
memorial,2,12,6.0000
arches,2,14,7.0000
wears,4,32,8.0000
atop,1,9,9.0000
okay,1,10,10.0000
chapter,53,53,1.0000
carpet,6,12,2.0000
power,26,78,3.0000
defied,4,16,4.0000
talked,35,175,5.0000
ones,48,288,6.0000
opportunity,9,63,7.0000
boast,1,8,8.0000
crutch,4,36,9.0000
ears,10,100,10.0000
germany,6,66,11.0000
ridiculed,1,12,12.0000
proposing,2,26,13.0000
muttering,1,14,14.0000
kids,2,30,15.0000
mornin,1,16,16.0000
soar,1,17,17.0000
restore,3,3,1.0000
forgive,29,58,2.0000
button,5,15,3.0000
paw,1,4,4.0000
gymnastics,3,15,5.0000
dandy,2,12,6.0000
discomfort,2,14,7.0000
murdered,1,8,8.0000
fun,69,69,1.0000
drab,2,4,2.0000
trimming,3,9,3.0000
pansies,4,16,4.0000
conceal,4,20,5.0000
76,1,6,6.0000
afire,3,21,7.0000
wrist,1,8,8.0000
tricks,1,1,1.0000
raven,1,2,2.0000
pay,32,96,3.0000
husbands,5,20,4.0000
solemnity,2,10,5.0000
gainst,1,6,6.0000
thus:,1,7,7.0000
meme,1,8,8.0000
mustache,1,9,9.0000
saintliest,1,10,10.0000
afraid,81,81,1.0000
rent,2,4,2.0000
feared,8,24,3.0000
seventeen,8,32,4.0000
summer,21,105,5.0000
aggravating,1,6,6.0000
tries,5,35,7.0000
stupor,1,8,8.0000
playmate,2,18,9.0000
mismanagment,1,10,10.0000
set,93,93,1.0000
entry,3,6,2.0000
gardiner,7,21,3.0000
inclined,4,16,4.0000
veil,7,35,5.0000
muslin,4,24,6.0000
fencing,2,14,7.0000
weary,2,16,8.0000
blossomed,3,27,9.0000
raphaels,2,20,10.0000
kernels,1,11,11.0000
actual,1,12,12.0000
pertinacious,1,13,13.0000
sewing,20,20,1.0000
painted,7,14,2.0000
spends,2,6,3.0000
fur,2,8,4.0000
pouch,1,5,5.0000
recommended,1,6,6.0000
germans,6,42,7.0000
queenstown,1,8,8.0000
ursa,1,9,9.0000
bordered,1,10,10.0000
grimmer,1,11,11.0000
penmen,1,12,12.0000
family,98,98,1.0000
beths,52,104,2.0000
wake,8,24,3.0000
suppers,2,8,4.0000
drag,3,15,5.0000
sacque,1,6,6.0000
gaily,7,49,7.0000
dive,2,16,8.0000
reprehensible,3,27,9.0000
problems,2,20,10.0000
brotherhood,1,11,11.0000
pleasure,46,46,1.0000
anguish,4,8,2.0000
operatic,3,9,3.0000
distance,7,28,4.0000
sew,7,35,5.0000
zigzagging,1,6,6.0000
sleeping,2,14,7.0000
lose,10,80,8.0000
meditate,1,9,9.0000
scandalous,1,10,10.0000
philosophical,4,44,11.0000
(he,1,12,12.0000
quarreled,2,26,13.0000
accepting,3,3,1.0000
middling,1,2,2.0000
entering,2,6,3.0000
novelist,1,4,4.0000
rocks,2,10,5.0000
villa,2,12,6.0000
left,95,95,1.0000
wasnt,40,80,2.0000
public,7,21,3.0000
cavern,1,4,4.0000
christopher,2,10,5.0000
enjoying,20,120,6.0000
steadily,4,28,7.0000
approached,3,24,8.0000
whistles,1,9,9.0000
giraffes,1,10,10.0000
harrow,1,11,11.0000
abstracted,1,12,12.0000
sparrows,1,13,13.0000
fashion,24,24,1.0000
journey,12,24,2.0000
colors,4,12,3.0000
monday,4,16,4.0000
chanting,3,15,5.0000
peal,2,12,6.0000
soured,1,7,7.0000
quoted,1,8,8.0000
preferring,1,9,9.0000
comeliness,1,10,10.0000
fancy,38,38,1.0000
angel,12,24,2.0000
exclaiming,9,27,3.0000
trifles,17,68,4.0000
disastrous,1,5,5.0000
humbly,5,30,6.0000
minds,12,84,7.0000
advancing,1,8,8.0000
omnibus,4,36,9.0000
inexpressibly,1,10,10.0000
draft,1,11,11.0000
unreasonable,1,12,12.0000
pursuits,1,13,13.0000
playtime,1,14,14.0000
wanting,5,5,1.0000
answer,48,96,2.0000
bethy,4,12,3.0000
bridges,1,4,4.0000
wilderness,6,30,5.0000
coach,1,6,6.0000
fault,17,119,7.0000
restored,2,16,8.0000
confinement,3,27,9.0000
freedmen,1,10,10.0000
economy,1,11,11.0000
dispelled,1,12,12.0000
sires,1,13,13.0000
cruelty,1,14,14.0000
through,118,118,1.0000
rendered,1,2,2.0000
thoroughly,3,9,3.0000
garments,1,4,4.0000
darling,5,25,5.0000
spacious,1,6,6.0000
british,5,35,7.0000
sipped,2,16,8.0000
social,7,63,9.0000
shirking,1,10,10.0000
irresistable,1,11,11.0000
chats,1,12,12.0000
hemmed,3,3,1.0000
right,118,236,2.0000
thirds,1,3,3.0000
married,40,160,4.0000
borrowed,6,30,5.0000
heroic,3,18,6.0000
pities,1,7,7.0000
instinctive,2,16,8.0000
reynolds,1,9,9.0000
another,121,121,1.0000
held,40,80,2.0000
suit,37,111,3.0000
pounded,1,4,4.0000
utensils,1,5,5.0000
motto,5,30,6.0000
charcoal,1,7,7.0000
produces,2,16,8.0000
warehouse,1,9,9.0000
losing,8,8,1.0000
example,11,22,2.0000
rodrigo,1,3,3.0000
ease,16,64,4.0000
fury,2,10,5.0000
yesterday,11,66,6.0000
sparkled,3,21,7.0000
indifference,4,32,8.0000
summer),1,9,9.0000
loyalty,4,40,10.0000
kirke,13,143,11.0000
jump,1,12,12.0000
divulged,1,13,13.0000
hospitalities,1,14,14.0000
write,41,41,1.0000
arms,43,86,2.0000
kindnesses,2,6,3.0000
anger,14,56,4.0000
peas,1,5,5.0000
viz,1,6,6.0000
promiscuous,2,14,7.0000
gadded,1,8,8.0000
other,168,168,1.0000
rite,2,4,2.0000
duel,1,3,3.0000
brightening,5,5,1.0000
leaped,1,2,2.0000
movement,3,9,3.0000
dreaded,4,16,4.0000
unceremoniously,1,5,5.0000
tread,3,3,1.0000
wept,3,6,2.0000
admiration,13,39,3.0000
rotten,2,8,4.0000
calamities,1,5,5.0000
correct,4,24,6.0000
darted,2,14,7.0000
frames,1,8,8.0000
blissful,7,63,9.0000
twigs,1,10,10.0000
scrambling,1,11,11.0000
puddle,2,24,12.0000
forests,1,13,13.0000
memorable,1,14,14.0000
lellywaiter,1,15,15.0000
annihilation,1,16,16.0000
cheeks,26,26,1.0000
manage,14,28,2.0000
expressions,2,6,3.0000
tuneful,1,4,4.0000
lasted,6,30,5.0000
loss,13,78,6.0000
earrings,3,21,7.0000
jaunty,1,8,8.0000
softhearted,1,9,9.0000
persevered,1,10,10.0000
spritly,1,11,11.0000
straining,1,12,12.0000
mouchoirs,1,13,13.0000
advised,8,8,1.0000
lost,45,90,2.0000
offer,24,72,3.0000
draw,19,76,4.0000
nosegay,2,10,5.0000
appreciated,2,12,6.0000
eagle,3,21,7.0000
ambitions,2,16,8.0000
precipice,1,9,9.0000
didnt,186,186,1.0000
army,11,22,2.0000
thick,12,36,3.0000
delight,22,88,4.0000
hell,20,100,5.0000
blighted,5,30,6.0000
downfall,2,14,7.0000
manor,1,8,8.0000
padlocks,1,9,9.0000
panacea,1,10,10.0000
citron,1,11,11.0000
guise,1,12,12.0000
capitals,1,13,13.0000
taller,1,1,1.0000
saddened,1,2,2.0000
listened,17,51,3.0000
seized,7,28,4.0000
[the,1,5,5.0000
engaging,3,18,6.0000
hysterics,2,14,7.0000
helm,1,8,8.0000
laboring,3,27,9.0000
herbs,1,10,10.0000
punch,1,11,11.0000
reproaching,2,24,12.0000
insensibility,1,13,13.0000
nets,2,28,14.0000
beautiful,50,50,1.0000
reverses,1,2,2.0000
flapping,4,12,3.0000
intelligence,1,4,4.0000
rosebuds,1,5,5.0000
veiled,1,6,6.0000
discreet,2,14,7.0000
single,11,11,1.0000
elbows,5,10,2.0000
columbus,2,6,3.0000
velvet,8,32,4.0000
confidant,3,15,5.0000
brushing,2,12,6.0000
sucking,2,14,7.0000
crosspatch,2,16,8.0000
swiftly,1,9,9.0000
lifelong,1,10,10.0000
dived,2,22,11.0000
meadows,2,24,12.0000
archangels,1,13,13.0000
murillo,1,14,14.0000
appreciate,1,15,15.0000
waked,3,48,16.0000
bhaer,78,1326,17.0000
trifled,1,18,18.0000
duet,1,19,19.0000
uneasily,1,20,20.0000
help,187,187,1.0000
red,50,100,2.0000
amusement,12,36,3.0000
downs,1,4,4.0000
convulsed,6,30,5.0000
martyr,3,18,6.0000
rowed,4,28,7.0000
oak,1,8,8.0000
fiercely,2,18,9.0000
telltale,1,10,10.0000
slapped,1,11,11.0000
dashwoodss,1,12,12.0000
protect,1,13,13.0000
from,356,356,1.0000
unconsciously,9,18,2.0000
frown,7,21,3.0000
housewifely,5,20,4.0000
preachy,1,5,5.0000
works,12,72,6.0000
moons,1,7,7.0000
boats,9,9,1.0000
captives,1,2,2.0000
luxuriously,4,12,3.0000
ravishing,2,8,4.0000
handing,3,15,5.0000
elbow,1,6,6.0000
pitied,3,21,7.0000
rigid,2,16,8.0000
produced,21,21,1.0000
kissing,5,10,2.0000
forehead,22,66,3.0000
accidently,1,4,4.0000
petreas,1,5,5.0000
copied,6,36,6.0000
stronger,4,28,7.0000
fide,2,16,8.0000
tapped,2,18,9.0000
travelers,1,10,10.0000
intent,2,22,11.0000
committed,1,12,12.0000
east,3,3,1.0000
uneven,3,6,2.0000
humble,16,48,3.0000
quilt,1,4,4.0000
success,28,140,5.0000
temptation,7,42,6.0000
difference,6,42,7.0000
exploit,1,8,8.0000
sobs,1,9,9.0000
rested,10,100,10.0000
theyre,1,11,11.0000
hesitated,2,24,12.0000
levee,1,13,13.0000
impetuousity,1,14,14.0000
we,543,543,1.0000
table,96,192,2.0000
women,44,132,3.0000
toil,2,8,4.0000
admire,14,70,5.0000
mend,7,42,6.0000
lettuce,2,14,7.0000
locked,6,48,8.0000
returning,9,81,9.0000
roller,2,20,10.0000
adieu,3,33,11.0000
nothin,2,24,12.0000
devotion,9,117,13.0000
sepia,1,14,14.0000
placidly,2,30,15.0000
uprightly,1,16,16.0000
emotional,1,17,17.0000
minded,14,14,1.0000
stole,3,6,2.0000
travels,2,6,3.0000
maid,11,44,4.0000
scrambled,4,20,5.0000
worldly,10,60,6.0000
buttonholes,4,28,7.0000
omen,5,40,8.0000
housemaid,1,9,9.0000
sentiment,5,50,10.0000
mossy,2,22,11.0000
stitch,1,12,12.0000
young,279,279,1.0000
cloak,11,22,2.0000
complained,4,12,3.0000
deportment,3,12,4.0000
monstrous,1,5,5.0000
blowing,3,18,6.0000
advantages,1,7,7.0000
readily,2,16,8.0000
viol,1,9,9.0000
oar,2,20,10.0000
choking,1,1,1.0000
vicar,2,4,2.0000
original,5,15,3.0000
following,9,36,4.0000
sacrifice,5,25,5.0000
crotchety,2,12,6.0000
framed,2,14,7.0000
chimney,4,32,8.0000
espagne,1,9,9.0000
rousseau,1,10,10.0000
guinea,1,11,11.0000
cry,45,45,1.0000
easy,41,82,2.0000
treat,14,42,3.0000
snap,2,8,4.0000
frizzled,2,10,5.0000
rushing,5,30,6.0000
motion,5,35,7.0000
cymbal,1,8,8.0000
june,7,63,9.0000
beds,3,30,10.0000
passage,1,11,11.0000
pony,1,12,12.0000
nurses,2,26,13.0000
undoing,2,28,14.0000
virtuously,2,30,15.0000
hardening,1,16,16.0000
waken,1,17,17.0000
healthily,1,18,18.0000
roosted,1,19,19.0000
rides,5,5,1.0000
answers,6,12,2.0000
pensively,2,6,3.0000
arsenicum,1,4,4.0000
stampede,1,5,5.0000
cumbered,1,6,6.0000
pungent,1,7,7.0000
horribly,1,8,8.0000
faraway,1,9,9.0000
liberte,1,10,10.0000
festooned,1,11,11.0000
crowing,1,12,12.0000
agree,17,17,1.0000
tranquility,2,4,2.0000
scene,18,54,3.0000
floor,20,80,4.0000
deserted,9,45,5.0000
daintily,2,12,6.0000
wardrobe,3,21,7.0000
listener,2,16,8.0000
hurrah,1,9,9.0000
foreign,11,110,10.0000
level,2,22,11.0000
audacity,5,60,12.0000
profit,2,26,13.0000
weapon,1,14,14.0000
ambling,1,15,15.0000
priests,1,16,16.0000
dranpa,3,51,17.0000
redress,1,18,18.0000
barriers,1,19,19.0000
firmly,7,7,1.0000
legs,15,30,2.0000
grecian,2,6,3.0000
bought,11,44,4.0000
(if,2,10,5.0000
dame,1,6,6.0000
suspension,1,7,7.0000
countermanded,1,8,8.0000
plenty,23,23,1.0000
years,62,124,2.0000
shutting,3,9,3.0000
impatiently,8,32,4.0000
reduced,2,10,5.0000
diver,2,12,6.0000
shouts,1,7,7.0000
fearfully,1,8,8.0000
inwardly,1,9,9.0000
reversed,1,10,10.0000
tempting,2,22,11.0000
surprise,40,40,1.0000
simmering,3,6,2.0000
whispered,32,96,3.0000
speed,3,12,4.0000
mail,5,25,5.0000
artistic,16,96,6.0000
wakes,3,21,7.0000
mansion,5,40,8.0000
queens,3,27,9.0000
fuss,4,40,10.0000
extended,1,11,11.0000
expedition,2,24,12.0000
insists,2,26,13.0000
dutiful,3,42,14.0000
prophetess,1,15,15.0000
personable,1,16,16.0000
enchantment,1,17,17.0000
aggressor,1,18,18.0000
veins,1,19,19.0000
disagreeable,6,6,1.0000
beard,6,12,2.0000
washington,13,39,3.0000
(here,2,8,4.0000
cleaned,3,15,5.0000
dear:,1,6,6.0000
ancestors,1,7,7.0000
fust,2,16,8.0000
paradisiacal,1,9,9.0000
impetuosity,1,10,10.0000
the,7509,7509,1.0000
goose,8,16,2.0000
slender,3,9,3.0000
walk,41,164,4.0000
accident,7,35,5.0000
stricken,5,30,6.0000
fold,6,42,7.0000
relations,3,24,8.0000
main,1,9,9.0000
hamlet,2,20,10.0000
declarations,1,11,11.0000
world,97,97,1.0000
ungentle,1,2,2.0000
wall,10,30,3.0000
reached,11,44,4.0000
continually,3,15,5.0000
estelle,2,12,6.0000
sintram,1,7,7.0000
blemishes,2,16,8.0000
emmanuel,1,9,9.0000
genoa,1,10,10.0000
undine,2,2,1.0000
sintran,1,2,2.0000
trapdoor,1,3,3.0000
sprite,1,4,4.0000
questions,20,100,5.0000
bangs,7,42,6.0000
depended,3,21,7.0000
solitude,3,24,8.0000
swallow,2,18,9.0000
coblentz,1,10,10.0000
steadfast,1,11,11.0000
deference,1,12,12.0000
backward,1,13,13.0000
miss,110,110,1.0000
audience,12,24,2.0000
expectancy,1,3,3.0000
hysterical,1,4,4.0000
proceeding,4,20,5.0000
tender,62,372,6.0000
rolled,8,56,7.0000
everywhere,8,64,8.0000
braid,2,18,9.0000
recover,9,90,10.0000
intend,16,176,11.0000
transfixed,1,12,12.0000
(im,1,13,13.0000
hire,4,56,14.0000
beings,4,60,15.0000
countenances,1,16,16.0000
clutching,2,2,1.0000
apt,8,16,2.0000
attentions,4,12,3.0000
mens,1,4,4.0000
pigs,2,10,5.0000
handling,1,6,6.0000
generously,3,21,7.0000
impulse,6,48,8.0000
infuriated,1,9,9.0000
glacial,1,10,10.0000
beggarmaid,1,11,11.0000
mist,1,12,12.0000
soldier,4,4,1.0000
nearest,4,8,2.0000
pillows,5,15,3.0000
beside,30,120,4.0000
miserable,10,50,5.0000
bound,9,54,6.0000
scandalized,6,42,7.0000
litter,1,8,8.0000
until,8,72,9.0000
tomato,1,10,10.0000
warnt,1,11,11.0000
chop,2,24,12.0000
purchases,1,13,13.0000
impressions,2,28,14.0000
marching,3,3,1.0000
small,59,118,2.0000
dinnertime,1,3,3.0000
deeper,2,8,4.0000
budding,3,15,5.0000
contradictory,1,6,6.0000
mantalini,1,7,7.0000
purchaser,1,8,8.0000
damp,4,4,1.0000
poplin,2,4,2.0000
pooh,1,3,3.0000
lofty,2,8,4.0000
wrappers,1,5,5.0000
neckar,1,6,6.0000
blackbird,2,14,7.0000
koblods,1,8,8.0000
practicability,1,9,9.0000
graduating,1,10,10.0000
clarens,1,11,11.0000
burrs,1,12,12.0000
nursed,4,4,1.0000
princesses,4,8,2.0000
mastered,2,6,3.0000
establishment,4,16,4.0000
helplessness,1,5,5.0000
tipsy,2,12,6.0000
brisk,6,42,7.0000
catholic,2,16,8.0000
indefatigably,1,9,9.0000
tracts,1,10,10.0000
stir,9,9,1.0000
almost,30,60,2.0000
coins,1,3,3.0000
lots,4,16,4.0000
deliciously,1,5,5.0000
limb,2,12,6.0000
carpentery,1,1,1.0000
dilapidated,4,8,2.0000
minister,2,6,3.0000
(though,1,4,4.0000
tuckers,1,5,5.0000
muffin,1,6,6.0000
graduate,1,7,7.0000
exceeded,1,8,8.0000
rude,13,13,1.0000
sock,8,16,2.0000
nineteen,4,12,3.0000
possessing,3,12,4.0000
sorrow,35,175,5.0000
heavily,2,12,6.0000
beef,4,28,7.0000
distasteful,2,16,8.0000
signed,2,18,9.0000
dutifully,3,30,10.0000
maintop,1,11,11.0000
remove,1,12,12.0000
unavailing,2,26,13.0000
sniffing,1,14,14.0000
grave,23,23,1.0000
lime,3,6,2.0000
cartoons,1,3,3.0000
invigorating,1,4,4.0000
fruitless,1,5,5.0000
insinuation,1,6,6.0000
ragamuffins,1,7,7.0000
finished,24,24,1.0000
tight,14,28,2.0000
shake,24,72,3.0000
compliment,9,36,4.0000
throw,7,35,5.0000
pecks,1,6,6.0000
shortcomings,1,7,7.0000
hammock,3,24,8.0000
hoarse,2,18,9.0000
brain,3,30,10.0000
decorums,1,11,11.0000
cleaner,1,12,12.0000
untasted,1,13,13.0000
paragraph,1,14,14.0000
wiser,3,45,15.0000
lace,13,13,1.0000
bonfire,2,4,2.0000
momma,1,3,3.0000
bears,8,32,4.0000
liberty,7,35,5.0000
bones,2,12,6.0000
teutonic,2,14,7.0000
frowns,1,8,8.0000
mocking,1,1,1.0000
daughter,25,50,2.0000
grandfather,35,105,3.0000
ends,7,28,4.0000
unseemly,1,5,5.0000
correcting,1,6,6.0000
partook,1,7,7.0000
composer,2,16,8.0000
owners,1,9,9.0000
than,346,346,1.0000
disappointing,1,2,2.0000
lennoxs,1,3,3.0000
poor,163,163,1.0000
because,135,270,2.0000
colored,20,60,3.0000
dependable,1,4,4.0000
tended,1,5,5.0000
eats,2,2,1.0000
lending,3,6,2.0000
classical,2,6,3.0000
dispirited,1,4,4.0000
quieted,4,20,5.0000
imperious,2,12,6.0000
annoy,2,14,7.0000
bouncing,2,16,8.0000
bales,1,9,9.0000
suspecting,1,10,10.0000
pious,2,2,1.0000
been,274,548,2.0000
eve,5,15,3.0000
exactly,19,76,4.0000
informal,1,5,5.0000
second,23,138,6.0000
kings,16,112,7.0000
continues,2,16,8.0000
omelet,1,9,9.0000
cage,5,50,10.0000
station,2,22,11.0000
indulgence,3,36,12.0000
arrange,4,52,13.0000
littler,1,14,14.0000
glow,7,7,1.0000
thy,3,6,2.0000
offended,13,39,3.0000
mite,3,12,4.0000
assuage,1,5,5.0000
commencement,1,6,6.0000
sallie,42,42,1.0000
rebellious,4,8,2.0000
nowhere,2,6,3.0000
favor,16,64,4.0000
club,12,60,5.0000
tyrant,2,12,6.0000
(one,1,7,7.0000
jubilee,2,16,8.0000
chuckling,1,9,9.0000
helter,1,10,10.0000
that,1836,1836,1.0000
matter,43,86,2.0000
despond,2,6,3.0000
ankle,3,12,4.0000
creaked,1,5,5.0000
sprain,1,6,6.0000
wistfully,9,63,7.0000
blimber,1,8,8.0000
breach,2,18,9.0000
shunned,1,10,10.0000
patchwork,2,22,11.0000
blesses,1,12,12.0000
blushy,1,13,13.0000
garcons,1,14,14.0000
delusive,1,15,15.0000
devout,1,16,16.0000
outgrow,1,17,17.0000
crying,27,27,1.0000
bore,18,36,2.0000
neuralgia,1,3,3.0000
growled,1,4,4.0000
beer,5,25,5.0000
roved,2,12,6.0000
limp,1,7,7.0000
were,519,519,1.0000
splendid,58,116,2.0000
dearly,14,42,3.0000
alarm,2,8,4.0000
bees,4,20,5.0000
rinse,1,6,6.0000
breathless,1,7,7.0000
professor,58,464,8.0000
clue,2,18,9.0000
blower,1,10,10.0000
principles,2,22,11.0000
devour,1,12,12.0000
davises,1,13,13.0000
thence,1,14,14.0000
consist,1,15,15.0000
imagined,9,9,1.0000
quickly,23,46,2.0000
loud,12,36,3.0000
triumphal,2,8,4.0000
consent,6,30,5.0000
comings,2,12,6.0000
horses,13,91,7.0000
perilously,1,8,8.0000
cloudless,2,18,9.0000
remind,13,13,1.0000
imitate,5,10,2.0000
nan,2,6,3.0000
hammered,1,4,4.0000
refresh,5,25,5.0000
jupiter,3,18,6.0000
chasing,1,7,7.0000
thatched,1,8,8.0000
evermore,1,9,9.0000
remembered,25,25,1.0000
distracting,3,6,2.0000
swollen,2,6,3.0000
estimable,2,8,4.0000
emphasis,1,5,5.0000
total,2,12,6.0000
comprehension,1,7,7.0000
sped,1,8,8.0000
due,1,9,9.0000
much,373,373,1.0000
peck,5,10,2.0000
toasting,2,6,3.0000
nap,5,20,4.0000
possessed,32,160,5.0000
mantelpiece,2,12,6.0000
peculiar,9,63,7.0000
source,1,8,8.0000
delivering,1,9,9.0000
turf,3,30,10.0000
consoler,1,11,11.0000
babys,4,48,12.0000
meadow,1,13,13.0000
slouching,1,1,1.0000
loses,2,4,2.0000
careless,4,12,3.0000
composed,14,56,4.0000
dug,2,10,5.0000
flinging,1,6,6.0000
contents,1,7,7.0000
sweetheart,1,8,8.0000
mercenary,5,45,9.0000
values,1,10,10.0000
busts,3,3,1.0000
needful,1,2,2.0000
hanged,3,9,3.0000
amid,1,4,4.0000
pledge,1,5,5.0000
piazza,1,6,6.0000
patronage,1,7,7.0000
praising,1,8,8.0000
tice,1,9,9.0000
convinced,1,10,10.0000
hatbrim,2,22,11.0000
tie,10,10,1.0000
charged,2,4,2.0000
poetic,2,6,3.0000
prefer,7,28,4.0000
salute,1,5,5.0000
coachman,1,6,6.0000
noter,1,7,7.0000
angles,1,8,8.0000
palais,1,9,9.0000
amie,1,10,10.0000
hiccough,1,11,11.0000
youths,1,12,12.0000
born,14,14,1.0000
piling,1,2,2.0000
notes,7,21,3.0000
impressive,3,12,4.0000
brushed,4,20,5.0000
lessened,3,18,6.0000
desk,15,105,7.0000
expecting,3,24,8.0000
tribute,2,18,9.0000
bumblebee,1,10,10.0000
penwipers,1,11,11.0000
quieter,1,12,12.0000
papas,1,13,13.0000
america,8,8,1.0000
admitted,1,2,2.0000
benignant,3,9,3.0000
bridal,9,36,4.0000
fuzzy,1,5,5.0000
nephews,3,18,6.0000
efface,1,7,7.0000
boiling,2,16,8.0000
subjugated,1,9,9.0000
discharged,1,10,10.0000
continued,15,15,1.0000
roderigo,12,24,2.0000
sniffed,3,9,3.0000
hannahs,10,40,4.0000
grieving,1,5,5.0000
practical,1,6,6.0000
languages,3,21,7.0000
loquacity,1,8,8.0000
hands,139,139,1.0000
thoughtful,7,14,2.0000
reading,18,54,3.0000
blessings,8,32,4.0000
latin,5,25,5.0000
sermon,6,36,6.0000
chagrin,1,7,7.0000
nibble,1,8,8.0000
fountain,3,27,9.0000
highest,3,30,10.0000
prospective,1,11,11.0000
dowagers,1,12,12.0000
beanstalks,1,13,13.0000
hoard,1,14,14.0000
kettle,2,2,1.0000
turn,54,108,2.0000
wailing,3,9,3.0000
freshly,4,16,4.0000
daisey,2,10,5.0000
mallet,1,6,6.0000
closely,6,42,7.0000
sanskrit,1,8,8.0000
furniture,5,5,1.0000
recitation,1,2,2.0000
lords,4,12,3.0000
blessed,12,48,4.0000
squall,2,10,5.0000
unmistakable,2,12,6.0000
you,2186,2186,1.0000
handkerchiefs,6,12,2.0000
refreshment,6,18,3.0000
meditated,1,4,4.0000
yonder,1,5,5.0000
magpie,1,6,6.0000
hardship,1,7,7.0000
crutches,1,8,8.0000
averted,1,9,9.0000
goings,1,10,10.0000
coaxing,1,11,11.0000
revolution,1,12,12.0000
outspread,1,13,13.0000
unsentimental,1,14,14.0000
she,2280,2280,1.0000
naughty,13,26,2.0000
stiff,13,39,3.0000
burst,23,92,4.0000
arranged,12,60,5.0000
softens,1,6,6.0000
suddenly,48,336,7.0000
confidential,6,48,8.0000
polished,2,18,9.0000
scared,2,20,10.0000
whisk,3,33,11.0000
embracing,1,12,12.0000
tin,10,10,1.0000
tower,9,18,2.0000
forbidden,4,12,3.0000
helping,12,48,4.0000
consolation,5,25,5.0000
remedied,2,12,6.0000
reformers,1,7,7.0000
colliery,1,8,8.0000
inmates,1,9,9.0000
dess,1,10,10.0000
purpose,12,12,1.0000
hammer,1,2,2.0000
straightened,1,3,3.0000
avenue,1,4,4.0000
providing,1,5,5.0000
wholesale,2,12,6.0000
large,16,16,1.0000
needed,31,62,2.0000
invited,12,36,3.0000
tip,2,8,4.0000
preparatory,2,10,5.0000
concerts,3,18,6.0000
baked,2,14,7.0000
bodyguard,1,8,8.0000
consoled,4,36,9.0000
resignation,5,50,10.0000
returns,1,11,11.0000
never,375,375,1.0000
handkerchief,15,30,2.0000
fidgety,6,18,3.0000
fairylike,1,4,4.0000
violets,2,10,5.0000
line,9,54,6.0000
climbed,5,35,7.0000
frequency,1,8,8.0000
wrinkle,1,9,9.0000
hail,2,20,10.0000
meteor,1,11,11.0000
pirouettes,1,12,12.0000
costumes,4,4,1.0000
wrapped,5,10,2.0000
richness,2,6,3.0000
genuine,10,40,4.0000
brackets,1,5,5.0000
pleaded,6,36,6.0000
valued,6,42,7.0000
copiously,1,8,8.0000
pausing,6,54,9.0000
sicker,4,40,10.0000
sealing,3,33,11.0000
hundreds,3,36,12.0000
moneybags,1,13,13.0000
buttercups,1,14,14.0000
prinked,1,15,15.0000
cardiglias,1,16,16.0000
disturbed,15,15,1.0000
successful,4,8,2.0000
advertisements,2,6,3.0000
tis,2,8,4.0000
plagued,2,10,5.0000
galloped,3,18,6.0000
willow,1,7,7.0000
charger,1,8,8.0000
touch,15,15,1.0000
exciting,6,12,2.0000
fountains,1,3,3.0000
record,3,12,4.0000
patriotic,1,5,5.0000
steal,3,18,6.0000
beast,2,14,7.0000
espousing,1,8,8.0000
avigdors,1,9,9.0000
fruitful,1,10,10.0000
hoped,20,20,1.0000
steam,2,4,2.0000
capital,18,54,3.0000
luxurious,4,16,4.0000
institution,4,20,5.0000
speeches,7,42,6.0000
practicing,3,21,7.0000
weakened,2,16,8.0000
innocence,1,9,9.0000
brushes,1,10,10.0000
civilly,2,22,11.0000
detriment,2,24,12.0000
juice,1,13,13.0000
trotting,3,3,1.0000
unfashionable,2,4,2.0000
glittering,2,6,3.0000
russets,2,8,4.0000
puckered,1,5,5.0000
hiss,2,12,6.0000
passion,14,98,7.0000
bitterly,8,64,8.0000
mirror,5,45,9.0000
described,2,20,10.0000
working,16,176,11.0000
deception,1,12,12.0000
sixpence,2,26,13.0000
opportunely,1,14,14.0000
hair,103,103,1.0000
since,41,82,2.0000
pops,1,3,3.0000
fidgets,3,12,4.0000
possession,11,55,5.0000
unbroken,4,24,6.0000
cooking,6,42,7.0000
translated,1,8,8.0000
hens,2,18,9.0000
oblige,1,10,10.0000
smother,1,11,11.0000
